id,subject_course,department,title,section,credit_hours,capacity,enrolled,seats_available,instructors,block,days,begin_time,end_time,meeting_time
91719,ENVS0332,ENVS,The Perennial Turn,A,1,18,19,-1,Marc Lapin; William Vitek,We1300,We,1300,1615,We 1300-1615 ATA A100
90222,ENVS0401,ENVS,Community Engaged Practicum,A,1,14,14,0,Molly Costanza-Robinson; Thomas Wilson,TuTh1115,TuTh,1115,1230,TuTh 1115-1230 HLD 200; Tu 1330-1615 HLD 200
91752,ENVS0401,ENVS,Community Engaged Practicum,B,1,14,17,-3,Kathryn Morse; Thomas Wilson,TuTh1115,TuTh,1115,1230,TuTh 1115-1230 HLD 103; Th 1330-1615 HLD 200
90233,ENVS0500,ENVS,Independent Study,A,1,99,0,99,Alexis Mychajliw,Su1900,Su,1900,2029,Su 1900-2029
90366,ENVS0500,ENVS,Independent Study,B,1,99,0,99,Kathryn Crawford,Su1900,Su,1900,2029,Su 1900-2029
90303,ENVS0500,ENVS,Independent Study,C,1,99,0,99,Daniel Suarez,Su1900,Su,1900,2029,Su 1900-2029
90304,ENVS0500,ENVS,Independent Study,D,1,99,0,99,Michelle McCauley,Su1900,Su,1900,2029,Su 1900-2029
90367,ENVS0500,ENVS,Independent Study,E,1,99,0,99,Jonathan Isham,Su1900,Su,1900,2029,Su 1900-2029
90305,ENVS0500,ENVS,Independent Study,F,1,99,0,99,Jeff Howarth,Su1900,Su,1900,2029,Su 1900-2029
90306,ENVS0500,ENVS,Independent Study,G,1,99,0,99,Christopher Klyza,Su1900,Su,1900,2029,Su 1900-2029
90307,ENVS0500,ENVS,Independent Study,H,1,99,0,99,Rebecca Gould,Su1900,Su,1900,2029,Su 1900-2029
90368,ENVS0500,ENVS,Independent Study,I,1,99,0,99,Timothy Parsons,Su1900,Su,1900,2029,Su 1900-2029
90308,ENVS0500,ENVS,Independent Study,J,1,99,0,99,Peter Ryan,Su1900,Su,1900,2029,Su 1900-2029
90340,ENVS0500,ENVS,Independent Study,L,1,99,0,99,Kathryn Morse,Su1900,Su,1900,2029,Su 1900-2029
90370,ENVS0500,ENVS,Independent Study,N,1,99,0,99,Merrill Baker-Medard,Su1900,Su,1900,2029,Su 1900-2029
90478,ENVS0500,ENVS,Independent Study,P,1,99,0,99,Marc Lapin,Su1900,Su,1900,2029,Su 1900-2029
90587,ENVS0500,ENVS,Independent Study,S,1,99,0,99,Molly Costanza-Robinson,Su1900,Su,1900,2029,Su 1900-2029
90652,ENVS0500,ENVS,Independent Study,U,1,99,0,99,Daniel Brayton,Su1900,Su,1900,2029,Su 1900-2029
90676,ENVS0500,ENVS,Independent Study,X,1,99,0,99,,Su1900,Su,1900,2029,Su 1900-2029
90235,ENVS0700,ENVS,Senior Independent Study,A,1,99,0,99,Alexis Mychajliw,Su0800,Su,0800,1659,Su 0800-1659
90341,ENVS0700,ENVS,Senior Independent Study,B,1,99,0,99,Kathryn Crawford,Su0800,Su,0800,1659,Su 0800-1659
90372,ENVS0700,ENVS,Senior Independent Study,C,1,99,1,98,Daniel Suarez,Su0800,Su,0800,1659,Su 0800-1659
90373,ENVS0700,ENVS,Senior Independent Study,D,1,99,0,99,Marc Lapin,Su0800,Su,0800,1659,Su 0800-1659
90375,ENVS0700,ENVS,Senior Independent Study,E,1,99,1,98,Jonathan Isham,Su0800,Su,0800,1659,Su 0800-1659
90376,ENVS0700,ENVS,Senior Independent Study,F,1,99,0,99,Christopher Klyza,Su0800,Su,0800,1659,Su 0800-1659
90377,ENVS0700,ENVS,Senior Independent Study,G,1,99,1,98,Kevin Kuruc,Su0800,Su,0800,1659,Su 0800-1659
90378,ENVS0700,ENVS,Senior Independent Study,H,1,99,0,99,Rebecca Gould,Su0800,Su,0800,1659,Su 0800-1659
90379,ENVS0700,ENVS,Senior Independent Study,I,1,99,0,99,Jeff Howarth,Su0800,Su,0800,1659,Su 0800-1659
90380,ENVS0700,ENVS,Senior Independent Study,J,1,99,0,99,Peter Ryan,Su0800,Su,0800,1659,Su 0800-1659
90381,ENVS0700,ENVS,Senior Independent Study,K,1,99,0,99,Megan Mayhew-Bergman,Su0800,Su,0800,1659,Su 0800-1659
90382,ENVS0700,ENVS,Senior Independent Study,L,1,99,1,98,Kathryn Morse,Su0800,Su,0800,1659,Su 0800-1659
90383,ENVS0700,ENVS,Senior Independent Study,M,1,99,0,99,Julia Berazneva,Su0800,Su,0800,1659,Su 0800-1659
90384,ENVS0700,ENVS,Senior Independent Study,N,1,99,1,98,Merrill Baker-Medard,Su0800,Su,0800,1659,Su 0800-1659
90428,ENVS0700,ENVS,Senior Independent Study,O,1,99,0,99,Obie Porteous,Su0800,Su,0800,1659,Su 0800-1659
90481,ENVS0700,ENVS,Senior Independent Study,P,1,99,0,99,Marc Lapin,Su0800,Su,0800,1659,Su 0800-1659
90482,ENVS0700,ENVS,Senior Independent Study,Q,1,99,0,99,Antonia Losano,Su1900,Su,1900,2029,Su 1900-2029
90483,ENVS0700,ENVS,Senior Independent Study,R,1,99,1,98,Spring Ulmer,Su0800,Su,0800,1659,Su 0800-1659
90589,ENVS0700,ENVS,Senior Independent Study,S,1,99,0,99,Molly Costanza-Robinson,Su0800,Su,0800,1659,Su 0800-1659
90590,ENVS0700,ENVS,Senior Independent Study,T,1,99,0,99,Brett Millier,Su0800,Su,0800,1659,Su 0800-1659
90825,ENVS0700,ENVS,Senior Independent Study,U,1,99,0,99,Daniel Brayton,Su0800,Su,0800,1659,Su 0800-1659
91150,ENVS0700,ENVS,Senior Independent Study,V,1,99,0,99,Michael Sheridan,Su0800,Su,0800,1659,Su 0800-1659
91224,ENVS0701,ENVS,Senior Thesis,A,1,99,0,99,Alexis Mychajliw,Su0800,Su,0800,1659,Su 0800-1659
91271,ENVS0701,ENVS,Senior Thesis,B,1,99,0,99,Merrill Baker-Medard,Su0800,Su,0800,1659,Su 0800-1659
91342,ENVS0701,ENVS,Senior Thesis,C,1,99,0,99,Daniel Suarez,Su1900,Su,1900,2029,Su 1900-2029
91555,ENVS0701,ENVS,Senior Thesis,D,1,99,0,99,Kathryn Crawford,Su0800,Su,0800,0850,Su 0800-0850
91345,ENVS0701,ENVS,Senior Thesis,E,1,99,0,99,Jonathan Isham,Su0800,Su,0800,1659,Su 0800-1659
91559,ENVS0701,ENVS,Senior Thesis,F,1,99,0,99,Michelle McCauley,Su0800,Su,0800,0850,Su 0800-0850
91348,ENVS0701,ENVS,Senior Thesis,G,1,99,0,99,Christopher Klyza,Su0800,Su,0800,1659,Su 0800-1659
91344,ENVS0701,ENVS,Senior Thesis,H,1,99,0,99,Rebecca Gould,Su1900,Su,1900,2029,Su 1900-2029
91558,ENVS0701,ENVS,Senior Thesis,I,1,99,0,99,Jeff Howarth,Su0800,Su,0800,0850,Su 0800-0850
91556,ENVS0701,ENVS,Senior Thesis,J,1,99,0,99,Peter Ryan,Su1900,Su,1900,2029,Su 1900-2029
92285,ENVS0701,ENVS,Senior Thesis,K,1,99,0,99,Megan Mayhew-Bergman,Su1900,Su,1900,2029,Su 1900-2029
91349,ENVS0701,ENVS,Senior Thesis,L,1,99,0,99,Kathryn Morse,Su1900,Su,1900,2029,Su 1900-2029
91343,ENVS0701,ENVS,Senior Thesis,P,1,99,0,99,Marc Lapin,Su0800,Su,0800,1659,Su 0800-1659
91557,ENVS0701,ENVS,Senior Thesis,S,1,99,0,99,Molly Costanza-Robinson,Su0800,Su,0800,0850,Su 0800-0850
91346,ENVS0701,ENVS,Senior Thesis,U,1,99,0,99,Daniel Brayton,Su1900,Su,1900,2029,Su 1900-2029
91347,ENVS0701,ENVS,Senior Thesis,X,1,99,0,99,,Su1900,Su,1900,2029,Su 1900-2029
90704,FMMC0101,FMMC,Aesthetics of the Moving Image,A,1,30,16,14,Nikolina Dobreva,MoWe1115,MoWe,1115,1230,MoWe 1115-1230 AXN 232; Mo 1930-2225 SDL DNA
92764,FMMC0102,FMMC,Global Film Histories I,A,1,30,15,15,Christian Keathley,TuTh0945,TuTh,0945,1100,TuTh 0945-1100 AXN 232; Mo 1930-2225 AXN 232
90706,FMMC0106,FMMC,Screenwriting,A,1,12,11,1,David Miranda Hardy,MoWe0945,MoWe,0945,1100,MoWe 0945-1100 AXN 105
91521,FMMC0106,FMMC,Screenwriting,B,1,12,12,0,David Miranda Hardy,TuTh1245,TuTh,1245,1400,TuTh 1245-1400 AXN 109
91871,FMMC0200,FMMC,Filmmaking,A,1,12,6,6,Natasha Ngaiza,MoWe1330,MoWe,1330,1615,MoWe 1330-1615 AXN 001
92765,FMMC0206,FMMC,Faking Reality,A,1,25,24,1,Jason Mittell,TuTh1115,TuTh,1115,1230,TuTh 1115-1230 AXN 109; Tu 1930-2225 SDL 110
92766,FMMC0207,FMMC,Intro to Anime as Industry,A,1,22,14,8,Nikolina Dobreva,MoWe1415,MoWe,1415,1530,MoWe 1415-1530 AXN 232; Mo 1930-2225 SDL 110
92769,FMMC0301,FMMC,Editing the Moving Image,A,1,15,7,8,Ioana Uricaru,MoWe1115,MoWe,1115,1230,MoWe 1115-1230 AXN 001
92770,FMMC0358,FMMC,Theories of Spectatorship,A,1,15,14,1,Louisa Stein,We1330,We,1330,1615,We 1330-1615 AXN 105; Tu 1930-2225 AXN 232
90195,FMMC0507,FMMC,Independent Project,A,1,99,0,99,,Su1900,Su,1900,2029,Su 1900-2029
90288,FMMC0507,FMMC,Independent Project,B,1,99,0,99,Ioana Uricaru,Su1900,Su,1900,2029,Su 1900-2029
90289,FMMC0507,FMMC,Independent Project,C,1,99,0,99,Nikolina Dobreva,Su1900,Su,1900,2029,Su 1900-2029
90290,FMMC0507,FMMC,Independent Project,D,1,99,0,99,David Miranda Hardy,Su1900,Su,1900,2029,Su 1900-2029
90291,FMMC0507,FMMC,Independent Project,E,1,99,0,99,Louisa Stein,Su1900,Su,1900,2029,Su 1900-2029
90292,FMMC0507,FMMC,Independent Project,F,1,99,0,99,Christian Keathley,Su1900,Su,1900,2029,Su 1900-2029
90293,FMMC0507,FMMC,Independent Project,G,1,99,0,99,Jason Mittell,Su1900,Su,1900,2029,Su 1900-2029
91278,FMMC0507,FMMC,Independent Project,I,1,99,0,99,Natasha Ngaiza,Su1900,Su,1900,2029,Su 1900-2029
91720,FMMC0700,FMMC,Senior Tutorial,A,1,12,3,9,Jason Mittell,MoWe1245,MoWe,1245,1400,MoWe 1245-1400 AXN 220
91467,FMMC0700,FMMC,Senior Tutorial,B,1,12,4,8,David Miranda Hardy,MoWe1245,MoWe,1245,1400,MoWe 1245-1400 AXN 220
90003,FREN0101,FREN,Beginning French Part One,A,1,15,3,12,Therese Banks,TuTh0815,TuTh,0815,0930,TuTh 0815-0930 CHT 107; MoWeFr 0840-0930 CHT 107
90008,FREN0101,FREN,Beginning French Part One,B,1,15,4,11,Nnenna Onyima,MoWeFr0945,MoWeFr,0945,1035,MoWeFr 0945-1035 CHT 107; TuTh 0945-1100 CHT 107
91591,FREN0201,FREN,Intermediate French I,A,1,15,4,11,William Poulin-Deltour,Th0840,Th,0840,0930,Th 0840-0930 CHT 109; MoWeFr 0945-1035 CHT 109
91592,FREN0201,FREN,Intermediate French I,B,1,15,7,8,William Poulin-Deltour,MoWeFr1115,MoWeFr,1115,1205,MoWeFr 1115-1205 CHT 109; Th 1115-1205 CHT 109
90037,FREN0205,FREN,Toward Liberated Expression,A,1,15,10,5,David Franco Arabia,MoWeFr0945,MoWeFr,0945,1035,MoWeFr 0945-1035 CHT 110
90043,FREN0205,FREN,Toward Liberated Expression,B,1,18,13,5,Gyula Zsombok,MoWeFr1310,MoWeFr,1310,1400,MoWeFr 1310-1400 CHT 109
91292,FREN0209,FREN,Self&amp;Society Writing in French,A,1,18,14,4,Peter Tarjanyi,MoWeFr1115,MoWeFr,1115,1205,MoWeFr 1115-1205 CHT 110
91298,FREN0209,FREN,Self&amp;Society Writing in French,B,1,18,6,12,Nnenna Onyima,MoWeFr1310,MoWeFr,1310,1400,MoWeFr 1310-1400 CHT 107
92933,FREN0229,FREN,Coming-of-Age FrancophoneWorld,A,1,14,16,-2,David Franco Arabia,MoWe1415,MoWe,1415,1530,MoWe 1415-1530 CHT 110
92934,FREN0229,FREN,Coming-of-Age FrancophoneWorld,B,1,4,4,0,David Franco Arabia,MoWe1415,MoWe,1415,1530,MoWe 1415-1530 CHT 110
92772,FREN0230,FREN,Introduction to Contemp France,A,1,18,12,6,William Poulin-Deltour,TuTh1415,TuTh,1415,1530,TuTh 1415-1530 CHT 107
92974,FREN0230,FREN,Introduction to Contemp France,B,1,4,4,0,William Poulin-Deltour,TuTh1415,TuTh,1415,1530,TuTh 1415-1530 CHT 107
92773,FREN0302,FREN,Gender &amp; Sex in French Past,A,1,18,8,10,Therese Banks,MoWe1245,MoWe,1245,1400,MoWe 1245-1400 CHT 003
92775,FREN0337,FREN,French Language and Society,A,1,18,19,-1,Gyula Zsombok,MoWe0945,MoWe,0945,1100,MoWe 0945-1100 CHT 003
90337,FREN0500,FREN,Independent Project,B,1,99,0,99,Armelle Crouzieres-Ingenthron,Su1900,Su,1900,2029,Su 1900-2029
90391,FREN0500,FREN,Independent Projects,C,1,99,1,98,Therese Banks,Su1900,Su,1900,2029,Su 1900-2029
90338,FREN0500,FREN,Independent Project,D,1,99,0,99,Gyula Zsombok,Su1900,Su,1900,2029,Su 1900-2029
90392,FREN0500,FREN,Independent Projects,E,1,99,0,99,Peter Tarjanyi,Su1900,Su,1900,2029,Su 1900-2029
90394,FREN0500,FREN,Independent Projects,G,1,99,0,99,William Poulin-Deltour,Su1900,Su,1900,2029,Su 1900-2029
90395,FREN0500,FREN,Independent Projects,H,1,99,0,99,Nnenna Onyima,Su1900,Su,1900,2029,Su 1900-2029
90396,FREN0500,FREN,Independent Projects,I,1,99,0,99,William Poulin-Deltour,Su1900,Su,1900,2029,Su 1900-2029
90609,FREN0500,FREN,Independent Projects,J,1,99,0,99,Ophelia Eglene,Su1900,Su,1900,2029,Su 1900-2029
92264,FREN0605,FREN,Senior Work,C,1,99,0,99,Therese Banks,TBA,,,,TBA
92265,FREN0605,FREN,Senior Work,D,1,99,0,99,Gyula Zsombok,Su0800,Su,0800,1659,Su 0800-1659
92266,FREN0605,FREN,Senior Work,E,1,99,0,99,Peter Tarjanyi,Su0800,Su,0800,1659,Su 0800-1659
92268,FREN0605,FREN,Senior Work,G,1,99,0,99,William Poulin-Deltour,Su0800,Su,0800,1659,Su 0800-1659
92682,FREN0605,FREN,Senior Work,H,1,0,0,0,Nnenna Onyima,TBA,,,,TBA
90159,FREN0700,FREN,Senior Honors Thesis,B,1,99,0,99,Armelle Crouzieres-Ingenthron,Su0800,Su,0800,1659,Su 0800-1659
90165,FREN0700,FREN,Senior Honors Thesis,C,1,99,0,99,Therese Banks,TBA,,,,TBA
90169,FREN0700,FREN,Senior Honors Thesis,D,1,99,0,99,Gyula Zsombok,Su0800,Su,0800,1659,Su 0800-1659
90170,FREN0700,FREN,Senior Honors Thesis,E,1,99,0,99,Peter Tarjanyi,Su0800,Su,0800,1659,Su 0800-1659
90175,FREN0700,FREN,Senior Honors Thesis,G,1,99,0,99,William Poulin-Deltour,Su0800,Su,0800,1659,Su 0800-1659
90176,FREN0700,FREN,Senior Honors Thesis,H,1,99,0,99,Nnenna Onyima,Su0800,Su,0800,1659,Su 0800-1659
90177,FREN0700,FREN,Senior Honors Thesis,I,1,99,0,99,William Poulin-Deltour,Su0800,Su,0800,1659,Su 0800-1659
90183,FREN0700,FREN,Senior Honors Thesis,J,1,99,0,99,Ophelia Eglene,Su0800,Su,0800,1659,Su 0800-1659
91186,FREN0701,FREN,Senior Honors Thesis,B,1,99,0,99,Armelle Crouzieres-Ingenthron,Su0800,Su,0800,1659,Su 0800-1659
91187,FREN0701,FREN,Senior Honors Thesis,H,1,99,0,99,Linsey Sainte-Claire,Su0800,Su,0800,1659,Su 0800-1659
91188,FREN0701,FREN,Senior Honors Thesis,I,1,99,0,99,William Poulin-Deltour,Su0800,Su,0800,1659,Su 0800-1659
91263,FREN0701,FREN,Senior Honors Thesis,J,1,99,0,99,Ophelia Eglene,Su0800,Su,0800,1659,Su 0800-1659
91522,GSFS0191,GSFS,Gender and the Body,A,1,25,18,7,Bahia Munem,TuTh1115,TuTh,1115,1230,TuTh 1115-1230 GFD LCT
91721,GSFS0200,GSFS,Feminist Foundations,A,1,25,9,16,Cynthia Gao,MoWe1115,MoWe,1115,1230,MoWe 1115-1230 RCD 011
92818,GSFS0262,GSFS,Mobile Women,A,1,25,13,12,Sujata Moorti,MoWe1245,MoWe,1245,1400,MoWe 1245-1400 AXN 109
92077,GSFS0289,GSFS,Introduction to Queer Critique,A,1,25,10,15,Laurie Essig,TuTh0945,TuTh,0945,1100,TuTh 0945-1100 RCD 011
91824,GSFS0320,GSFS,Feminist Theory,A,1,16,9,7,Laurie Essig,TuTh1115,TuTh,1115,1230,TuTh 1115-1230 RCD 011
92819,GSFS0329,GSFS,Politics of Reproduction,A,1,25,24,1,Sujata Moorti,TuTh0945,TuTh,0945,1100,TuTh 0945-1100 MNR 317
92783,GSFS0342,GSFS,Socialist Feminism,A,1,15,15,0,Cynthia Gao,Tu1930,Tu,1930,2225,Tu 1930-2225 LAF 121
93046,GSFS0385,GSFS,Please register via HARC 0385A,A,1,0,0,0,,We1330,We,1330,1615,We 1330-1615 MAC 209
91305,GSFS0435,GSFS,Feminist Engaged Research,A,1,12,4,8,Bahia Munem,Tu1330,Tu,1330,1615,Tu 1330-1615 AXT 305
91076,GSFS0500,GSFS,Independent Study,A,1,99,0,99,Catharine Wright,Su1900,Su,1900,2029,Su 1900-2029
91159,GSFS0500,GSFS,Independent Study,C,1,99,0,99,Laurie Essig,Su1900,Su,1900,2029,Su 1900-2029
92536,GSFS0500,GSFS,Independent Study,F,1,99,0,99,Bahia Munem,TBA,,,,TBA
92534,GSFS0500,GSFS,Independent Study,G,1,99,0,99,Cynthia Gao,TBA,,,,TBA
91078,GSFS0700,GSFS,Senior Essay,A,1,99,0,99,Catharine Wright,Su1900,Su,1900,2029,Su 1900-2029
91153,GSFS0700,GSFS,Senior Essay,C,1,99,0,99,Laurie Essig,Su0800,Su,0800,1659,Su 0800-1659
92537,GSFS0700,GSFS,Senior Essay,F,1,99,0,99,Bahia Munem,TBA,,,,TBA
92535,GSFS0700,GSFS,Senior Essay,G,1,99,0,99,Cynthia Gao,TBA,,,,TBA
91080,GSFS0710,GSFS,Senior Thesis,A,1,99,0,99,Catharine Wright,Su0800,Su,0800,1659,Su 0800-1659
91160,GSFS0710,GSFS,Senior Thesis,C,1,99,0,99,Laurie Essig,Su0800,Su,0800,1659,Su 0800-1659
91560,GSFS0710,GSFS,Senior Thesis,E,1,99,0,99,,Su1900,Su,1900,2029,Su 1900-2029
90842,GEOG0100,GEOG,Place And Society,A,1,30,15,15,Joseph Holler,MoWe0945,MoWe,0945,1100,MoWe 0945-1100 MBH 538
90843,GEOG0100,GEOG,Place And Society Lab,Y,0,15,8,7,Joseph Holler,Mo1245,Mo,1245,1400,Mo 1245-1400 MBH 311
90844,GEOG0100,GEOG,Place And Society Lab,Z,0,15,7,8,Joseph Holler,Mo1415,Mo,1415,1530,Mo 1415-1530 MBH 311
92075,GEOG0216,GEOG,Rural Geography,A,1,30,26,4,Peter Nelson,TuTh0945,TuTh,0945,1100,TuTh 0945-1100 MBH 538
92411,GEOG0252,GEOG,GIS &amp; Natural Environment,A,1,24,22,2,Charles Bettigole,MoWe1115,MoWe,1115,1230,MoWe 1115-1230 MBH 438
92412,GEOG0252,GEOG,GIS &amp; Natural Environment,Z,0,24,22,2,Charles Bettigole,Mo1330,Mo,1330,1615,Mo 1330-1615 MBH 632
91782,GEOG0261,GEOG,Spatial Analysis with GIS,A,1,48,40,8,Niwaeli Kimambo,TuTh0815,TuTh,0815,0930,TuTh 0815-0930 MBH 317
91848,GEOG0261,GEOG,Spatial Analysis with GIS Lab,Y,0,24,16,8,Niwaeli Kimambo,Tu1330,Tu,1330,1615,Tu 1330-1615 MBH 632
91783,GEOG0261,GEOG,Spatial Analysis with GIS Lab,Z,0,24,24,0,Niwaeli Kimambo,We1330,We,1330,1615,We 1330-1615 MBH 632
92941,GEOG0271,GEOG,Cartography,A,1,20,20,0,Alexander Arroyo,TuTh1115,TuTh,1115,1230,TuTh 1115-1230 MBH 438
92942,GEOG0271,GEOG,Cartography Lab,Z,0,20,20,0,Alexander Arroyo,Th1330,Th,1330,1615,Th 1330-1615 MBH 632
92778,GEOG0413,GEOG,Seminar: Population Geography,A,1,15,9,6,Peter Nelson,Tu1330,Tu,1330,1615,Tu 1330-1615 MBH 530
90570,GEOG0500,GEOG,Independent Study,B,1,99,0,99,Charles Bettigole,Su1900,Su,1900,2029,Su 1900-2029
90131,GEOG0500,GEOG,Independent Study,D,1,99,0,99,Niwaeli Kimambo,Su1900,Su,1900,2029,Su 1900-2029
90132,GEOG0500,GEOG,Independent Study,E,1,99,0,99,Charles Bettigole,Su0800,Su,0800,1659,Su 0800-1659
90669,GEOG0500,GEOG,Independent Study,F,1,99,0,99,Peter Nelson,Su1900,Su,1900,2029,Su 1900-2029
90694,GEOG0500,GEOG,Independent Study,G,1,99,0,99,Jessica L&#39;Roe,Su1900,Su,1900,2029,Su 1900-2029
91250,GEOG0500,GEOG,Independent Study,J,1,99,0,99,Joseph Holler,Su1900,Su,1900,2029,Su 1900-2029
90134,GEOG0700,GEOG,Senior Research,C,1,99,0,99,Jeff Howarth,Su0800,Su,0800,1659,Su 0800-1659
90136,GEOG0700,GEOG,Senior Research,E,1,99,0,99,Charles Bettigole,Su0800,Su,0800,1659,Su 0800-1659
90670,GEOG0700,GEOG,Senior Research,F,1,99,1,98,Peter Nelson,Su0800,Su,0800,1659,Su 0800-1659
90695,GEOG0700,GEOG,Senior Research,G,1,99,0,99,Jessica L&#39;Roe,Su0800,Su,0800,1659,Su 0800-1659
91251,GEOG0700,GEOG,Senior Research,J,1,99,0,99,Joseph Holler,Su0800,Su,0800,1659,Su 0800-1659
90875,GEOG0701,GEOG,Senior Thesis,C,1,99,0,99,Jeff Howarth,Su0800,Su,0800,1659,Su 0800-1659
90876,GEOG0701,GEOG,Senior Thesis,D,1,99,0,99,Niwaeli Kimambo,Su0800,Su,0800,1659,Su 0800-1659
90877,GEOG0701,GEOG,Senior Thesis,E,1,99,0,99,Charles Bettigole,Su0800,Su,0800,1659,Su 0800-1659
90878,GEOG0701,GEOG,Senior Thesis,F,1,99,0,99,Peter Nelson,Su0800,Su,0800,1659,Su 0800-1659
91073,GEOG0701,GEOG,Senior Thesis,G,1,99,0,99,Jessica L&#39;Roe,Su1900,Su,1900,2029,Su 1900-2029
91252,GEOG0701,GEOG,Senior Thesis,J,1,99,0,99,Joseph Holler,Su0800,Su,0800,1659,Su 0800-1659
90088,GRMN0101,GRMN,Beginning German,A,1,15,3,12,Florence Feiereisen,MoWeFr0945,MoWeFr,0945,1035,MoWeFr 0945-1035 FIC CK2; TuTh 0945-1100 FIC CK2
90091,GRMN0101,GRMN,Beginning German,B,1,15,4,11,Christian Obst,MoWeFr1115,MoWeFr,1115,1205,MoWeFr 1115-1205 FIC CK2; TuTh 1115-1230 FIC CK2
90104,GRMN0201,GRMN,Intermediate German,A,1,15,3,12,Bettina Matthias; Natalie Eppelsheimer,MoFr0945,MoFr,0945,1035,MoFr 0945-1035 FIC CK1; TuTh 0945-1100 FIC CK1
90113,GRMN0201,GRMN,Intermediate German,B,1,15,7,8,Bettina Matthias; Natalie Eppelsheimer,MoFr1115,MoFr,1115,1205,MoFr 1115-1205 FIC CK1; TuTh 1115-1230 FIC CK1
93109,GRMN0240,GRMN,Highlights of German Lit.,A,1,25,0,25,Christian Obst,MoWeFr1310,MoWeFr,1310,1400,MoWeFr 1310-1400 MBH 403
92908,GRMN0250,GRMN,Literary Responses-Holocaust,A,1,14,12,2,Natalie Eppelsheimer,MoWe1415,MoWe,1415,1530,MoWe 1415-1530 FIC CK1
90942,GRMN0350,GRMN,Advanced Writing Workshop,A,1,3,0,3,Florence Feiereisen,TuTh1415,TuTh,1415,1530,TuTh 1415-1530 FIC CK1
90943,GRMN0350,GRMN,Advanced Writing Workshop,B,1,12,9,3,Florence Feiereisen,TuTh1415,TuTh,1415,1530,TuTh 1415-1530 FIC CK1
92971,GRMN0380,GRMN,Rethinking Literature,A,1,15,1,14,,MoWeFr1310,MoWeFr,1310,1400,MoWeFr 1310-1400 FIC CK1
92970,GRMN0425,GRMN,Fin-de-Siecle Vienna,A,1,15,8,7,Bettina Matthias,MoWe1415,MoWe,1415,1530,MoWe 1415-1530 FIC CK2
90220,GRMN0500,GRMN,Independent Study,B,1,8,0,8,Natalie Eppelsheimer,Su1900,Su,1900,2029,Su 1900-2029
90223,GRMN0500,GRMN,Independent Study,C,1,8,0,8,Florence Feiereisen,Su1900,Su,1900,2029,Su 1900-2029
90229,GRMN0500,GRMN,Independent Study,E,1,8,0,8,Bettina Matthias,Su1900,Su,1900,2029,Su 1900-2029
90741,GRMN0700,GRMN,Senior Research,B,1,99,0,99,Natalie Eppelsheimer,Su0800,Su,0800,1659,Su 0800-1659
90742,GRMN0700,GRMN,Senior Research,C,1,99,0,99,Florence Feiereisen,Su0800,Su,0800,1659,Su 0800-1659
90744,GRMN0700,GRMN,Senior Research,E,1,99,0,99,Bettina Matthias,Su0800,Su,0800,1659,Su 0800-1659
92779,GHLT0232,GHLT,Principles of Epidemiology,A,1,20,19,1,Samuel Byrne,MoWeFr0840,MoWeFr,0840,0930,MoWeFr 0840-0930 MBH 169
91536,GHLT0257,GHLT,Global Health,A,1,30,20,10,Kristina Talbert-Slagle,MoWe1245,MoWe,1245,1400,MoWe 1245-1400 MBH 104
92938,GHLT0257,GHLT,Global Health,B,1,30,13,17,Kristina Talbert-Slagle,MoWe1415,MoWe,1415,1530,MoWe 1415-1530 MBH 104
93092,GHLT0322,GHLT,Emerging Infectious Diseases,A,1,20,0,20,Daniel Schar,TuTh1245,TuTh,1245,1400,TuTh 1245-1400 CHT 107
93094,GHLT0322,GHLT,Emerging Infectious Diseases,B,1,20,1,19,Daniel Schar,TuTh0945,TuTh,0945,1100,TuTh 0945-1100 CHT 109
92183,GHLT0335,GHLT,Soc Entrep and Global Health,A,1,18,20,-2,David Torres,TuTh1245,TuTh,1245,1400,TuTh 1245-1400 CHT 110
92414,GHLT0500,GHLT,Independent Study,C,1,99,0,99,Samuel Byrne,TBA,,,,TBA
92781,GREK0201,GREK,Intermediate Greek: Prose,A,1,16,6,10,Jane Chaplin,MoWeFr0840,MoWeFr,0840,0930,MoWeFr 0840-0930 AXT 206
93012,GREK0401,GREK,Adv Readings Greek Lit I,A,1,5,0,5,Marc Witkin,Su0800,Su,0800,1659,Su 0800-1659 AXT 206
90735,HEBM0101,HEBM,Introduction Modern Hebrew I,A,1,20,12,8,Michal Strier,MoWe0945,MoWe,0945,1100,MoWe 0945-1100 AXT 110; TuTh 0945-1100 AXT 110
91459,HEBM0237,HEBM,Israel-Palestine Conflict,A,1,25,19,6,Adi Livny,TuTh1245,TuTh,1245,1400,TuTh 1245-1400 AXN 219
91336,HEBM0500,HEBM,Independent Project,C,1,99,0,99,Adi Livny,Su1900,Su,1900,2029,Su 1900-2029
91450,HEBM0500,HEBM,Independent Project,E,1,99,0,99,Michal Strier,Su0800,Su,0800,0850,Su 0800-0850
91990,HIST0103,HIST,The Making Of Europe,A,1,24,18,6,Louisa Burnham,MoWe0945,MoWe,0945,1035,MoWe 0945-1035 JHN 204
91991,HIST0103,HIST,Discussion,Y,0,12,7,5,Louisa Burnham,Fr0840,Fr,0840,0930,Fr 0840-0930 75SHS 206
91992,HIST0103,HIST,Discussion,Z,0,12,11,1,Louisa Burnham,Fr0945,Fr,0945,1035,Fr 0945-1035 75SHS 206
